,tag,text_message
4734,0,the xmas story is peace   the xmas msg is love   the xmas miracle is jesus   hav a blessed month ahead   wish u merry xmas   
4735,0,i walked an hour 2 c u  doesn’t that show i care y wont u believe im serious 
4736,0,shall i get my pouch 
4737,0,sir  i need axis bank account no and bank address 
4738,0,this is wishing you a great day  moji told me about your offer and as always i was speechless  you offer so easily to go to great lengths on my behalf and its stunning  my exam is next friday  after that i will keep in touch more  sorry 
4739,0,ugh i don t wanna get out of bed  it s so warm 
4740,0,true  it is passable  and if you get a high score and apply for phd  you get 5years of salary  so it makes life easier 
4741,0,oh great  i ll disturb him more so that we can talk 
4742,0,don€˜t give a flying monkeys wot they think and i certainly don€˜t mind  any friend of mine and all that 
4743,0,wat so late still early mah  or we juz go 4 dinner lor  aiya i dunno   
4744,0,the world s most happiest frnds never have the same characters    dey just have the best understanding of their differences   
4745,1,urgent this is our 2nd attempt to contact u  your £900 prize from yesterday is still awaiting collection  to claim call now 09061702893
4746,0,hey what how about your project  started aha da 
4747,0,been up to ne thing interesting  did you have a good birthday  when are u wrking nxt  i started uni today 
4748,0,i keep seeing weird stuff and bein all woah then realising it s actually reasonable and i m all oh
4749,0,i thk 530 lor  but dunno can get tickets a not  wat u doing now 
4750,0,yep  i do like the pink furniture tho 
4751,0,buy one egg for me da  please  
4752,0,ok enjoy   r u there in home 
4753,0,sorry man  accidentally left my phone on silent last night and didn t check it til i got up
4754,0,great  i was getting worried about you  just know that a wonderful and caring person like you will have only the best in life  know that u r wonderful and god s love is yours 
4755,0,wow  you re right  i didn t mean to do that  i guess once i gave up on boston men and changed my search location to nyc  something changed  cuz on my signin page it still says boston 
4756,0,oh wow thats gay  will firmware update help
4757,0,men always needs a beautiful  intelligent  caring  loving  adjustable  cooperative wife  but the law allows only one wife    
4758,1,double mins   double txt   1 2 price linerental on latest orange bluetooth mobiles  call mobileupd8 for the very latest offers  08000839402 or call2optout lf56
4759,0,your opinion about me  1  over 2  jada 3  kusruthi 4  lovable 5  silent 6  spl character 7  not matured 8  stylish 9  simple pls reply  
4760,0,they r giving a second chance to rahul dengra 
4761,0,can meh  thgt some will clash    really ah  i dun mind    i dun seen to have lost any weight    gee   
4762,0,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer s paperwork  not cool at all  please do not contact me again or i will report you to your supervisor 
4763,0,r u meeting da ge at nite tmr 
4764,0,yeah  give me a call if you ve got a minute
4765,0,just buy a pizza  meat lovers or supreme  u get to pick 
4766,0,she said    do u mind if i go into the bedroom for a minute        ok    i sed in a sexy mood  she came out 5 minuts latr wid a cake   n my wife 
4767,0,call me when you get the chance plz 3
4768,0,update your face book status frequently   
4769,0,hey loverboy  i love you    i had to tell     i look at your picture and ache to feel you between my legs     i want you     i need you     i crave you  
4770,0,haha figures  well i found the piece and priscilla s bowl
4771,0,joy s father is john  then john is the      of joy s father  if u ans ths you hav     iq  tis s ias question try to answer 
4772,0,if u dun drive then how i go 2 sch 
4773,0,lmao nice 1
4774,0,may b approve panalam   but it should have more posts  
4775,0,love isn t a decision  it s a feeling  if we could decide who to love  then  life would be much simpler  but then less magical
4776,1,knock knock txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice  t cs www tkls com age16 to stoptxtstop£1 50 week
4777,0,tell you what  if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february  i ll come up
4778,1,you are being ripped off  get your mobile content from www clubmoby com call 08717509990 poly true pix ringtones games six downloads for only 3
4779,0,the message sent is askin for    dollars  shoul i pay     or     
4780,0,ok u can take me shopping when u get paid  d
4781,0,i hope your alright babe  i worry that you might have felt a bit desparate when you learned the job was a fake   i am here waiting when you come back  my love
4782,0,ok  no wahala  just remember that a friend in need    
4783,0,she just broke down a list of reasons why nobody s in town and i can t tell if she s being sarcastic or just faggy
4784,0,nothing much  chillin at home  any super bowl plan 
4785,0,i ve reached already 
4786,0,o i played smash bros     religiously 
4787,0,ee msg na poortiyagi odalebeku  hanumanji 7 name 1 hanuman 2 bajarangabali 3 maruti 4 pavanaputra 5 sankatmochan 6 ramaduth 7 mahaveer ee 7 name     janarige ivatte kalisidare next saturday olage ondu good news keluviri     maretare inde 1 dodda problum nalli siguviri idu matra      true   don t neglet 
4788,0,yo  you at jp and hungry like a mofo 
4789,0,what r u cooking me for dinner 
4790,0,new car and house for my parents   i have only new job in hand  
4791,0,hope you are not scared 
4792,0,gud ni8 swt drms take care
4793,1,hi  customer loyalty offer the new nokia6650 mobile from only £10 at txtauction  txt word  start to no  81151   get yours now  4t ctxt tc 150p mtmsg
4794,0,usf i guess  might as well take 1 car
4795,0,i probably won t eat at all today  i think i m gonna pop  how was your weekend  did u miss me 
4796,0,we have all rounder  so not required  
4797,1,we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
4798,0,i dont want to hear philosophy  just say what happen
4799,0,would me smoking you out help us work through this difficult time
4800,0,you still at grand prix 
4801,0,hi princess  thank you for the pics  you are very pretty  how are you 
4802,0,not enufcredeit tocall shall ileave uni at 6  get a bus to yor house 
4803,0,love that holiday monday feeling even if i have to go to the dentists in an hour
4804,0,the evo  i just had to download flash  jealous 
4805,0,how much did ur hdd casing cost 
4806,0,piss is talking is someone that realise u that point this at is it  now read it backwards 
4807,0,okey dokey  i€˜ll be over in a bit just sorting some stuff out 
4808,1,bored of speed dating  try speedchat  txt speedchat to 80155  if you don t like em txt swap and get a new chatter  chat80155 pobox36504w45wq 150p msg rcd 16
4809,0,k  k   congratulation   
4810,0,what you need  you have a person to give na 
4811,0,yes i will be there  glad you made it 
4812,0,u will switch your fone on dammit  
4813,0,well imma definitely need to restock before thanksgiving  i ll let you know when i m out
4814,0,alrite jod hows the revision goin  keris bin doin a smidgin  n e way u wanna cum over after college xx
4815,0,goodmorning today i am late for  decimal min 
4816,0,those idiots  if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
4817,0,convey my regards to him
4818,1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
4819,0,left dessert  u wan me 2 go suntec look 4 u 
4820,0,i did  one slice and one breadstick  lol
4821,0,its ur luck to love someone  its ur fortune to love the one who loves u  but  its a miracle to love a person who can t love anyone except u    gud nyt   
4822,0,pick you up bout 7 30ish  what time are  and that going 
4823,0,not directly behind    abt 4 rows behind u   
4824,0,university of southern california 
4825,0,i will vote for wherever my heart guides me
4826,0,pls speak with me  i wont ask anything other then you friendship 
4827,0,i got to video tape pple type in message lor  u so free wan 2 help me  hee    cos i noe u wan 2 watch infernal affairs so ask u along  asking shuhui oso 
4828,0,i actually did for the first time in a while  i went to bed not too long after i spoke with you  woke up at 7  how was your night 
4829,0,can you tell shola to please go to college of medicine and visit the academic department  tell the academic secretary what the current situation is and ask if she can transfer there  she should ask someone to check sagamu for the same thing and lautech  its vital she completes her medical education in nigeria  its less expensive much less expensive  unless she will be getting citizen rates in new zealand 
4830,0,hey mr  and i are going to the sea view and having a couple of gays i mean games  give me a bell when ya finish 
4831,0,aight  let me know when you re gonna be around usf
4832,0,omg it could snow here tonite 
4833,0,okie but i scared u say i fat    then u dun wan me already   
4834,0,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person  i ll make a trip to ptbo for that  i hope everything is good with you babe and i love ya   
